order_id,customer_id,product_id,order_date,channel,quantity,unit_price,status
1510,155,5,2025-04-28,Website,5,111.48,refunded
1511,70,5,2025-09-08,Amazon,5,111.48,cancelled
1512,187,11,2025-08-25,eBay,4,42.45,completed
1513,66,11,2025-05-07,Amazon,4,42.45,completed
1514,188,1,2025-10-24,Amazon,4,58.46,cancelled
1515,113,11,2025-10-21,Website,2,42.45,refunded
1516,142,3,2025-01-21,Offline Trade,1,87.18,cancelled
1517,476,9,2025-08-06,Offline Trade,1,109.74,refunded
1518,392,1,2025-08-20,Offline Trade,1,58.46,completed
1519,407,15,2025-10-13,Website,1,64.05,refunded
1520,172,14,2025-03-09,eBay,2,86.37,completed
1521,23,6,2025-11-28,Website,2,78.01,completed
1522,26,5,2025-12-09,eBay,4,111.48,completed
1523,281,5,2025-10-20,Website,4,111.48,refunded
1524,366,5,2025-03-12,Offline Trade,4,111.48,completed
1525,375,13,2025-11-17,Offline Trade,3,21.93,completed
1526,339,3,2025-07-17,eBay,1,87.18,cancelled
1527,127,2,2025-06-01,Offline Trade,1,40.62,completed
1528,122,9,2025-10-05,Amazon,5,109.74,completed
1529,220,6,2025-06-21,Website,5,78.01,cancelled
1530,453,9,2025-01-27,Website,3,109.74,refunded
1531,178,15,2025-08-27,Website,3,64.05,completed
1532,259,15,2025-03-31,Website,3,64.05,cancelled
1533,411,10,2025-03-12,eBay,2,16.0,completed
1534,341,1,2025-02-28,Offline Trade,5,58.46,cancelled
1535,75,10,2025-04-26,eBay,2,16.0,completed
1536,461,11,2025-09-15,Offline Trade,3,42.45,completed
1537,339,9,2025-02-02,eBay,1,109.74,completed
1538,473,14,2025-09-06,Website,4,86.37,refunded
1539,123,4,2025-12-14,eBay,5,58.85,refunded
1540,346,5,2025-07-08,Website,5,111.48,completed
1541,416,1,2025-02-14,Website,4,58.46,refunded
1542,264,11,2025-05-28,Website,2,42.45,completed
1543,103,7,2025-05-22,Website,2,112.57,completed
1544,261,7,2025-03-19,Amazon,4,112.57,cancelled
1545,353,1,2025-05-31,Offline Trade,1,58.46,cancelled
1546,417,7,2025-08-31,eBay,2,112.57,refunded
1547,410,4,2025-11-27,Website,4,58.85,completed
1548,443,16,2025-02-02,Website,2,17.01,completed
1549,450,13,2025-11-27,eBay,5,21.93,refunded
1550,148,12,2025-06-25,eBay,5,71.75,refunded
1551,219,7,2025-12-07,Offline Trade,5,112.57,refunded
1552,414,3,2025-10-18,Amazon,3,87.18,completed
1553,242,5,2025-05-14,Amazon,2,111.48,refunded
1554,384,1,2025-05-28,Website,3,58.46,completed
1555,336,7,2025-05-26,Offline Trade,3,112.57,completed
1556,162,10,2025-03-24,eBay,5,16.0,completed
1557,83,13,2025-12-29,Amazon,2,21.93,completed
1558,90,6,2025-03-01,Website,2,78.01,completed
1559,179,1,2025-03-06,Offline Trade,5,58.46,completed
1560,234,12,2025-04-05,Amazon,3,71.75,cancelled
1561,228,3,2025-12-07,eBay,1,87.18,completed
1562,333,8,2025-07-10,Offline Trade,2,68.99,cancelled
1563,133,11,2025-10-01,eBay,2,42.45,completed
1564,390,5,2025-07-27,Offline Trade,1,111.48,completed
1565,290,16,2025-06-13,Amazon,4,17.01,completed
1566,161,2,2025-09-17,eBay,5,40.62,completed
1567,214,6,2025-05-29,Amazon,4,78.01,cancelled
1568,318,16,2025-06-23,Website,4,17.01,refunded
1569,145,13,2025-03-13,Website,1,21.93,completed
1570,224,9,2025-07-25,Amazon,1,109.74,refunded
1571,279,12,2025-02-17,eBay,3,71.75,completed
1572,350,5,2025-11-25,Amazon,5,111.48,cancelled
1573,48,3,2025-04-24,eBay,5,87.18,completed
1574,52,5,2025-02-12,Offline Trade,1,111.48,completed
1575,67,9,2025-07-21,Amazon,5,109.74,refunded
1576,242,15,2025-11-05,Website,3,64.05,completed
1577,347,14,2025-03-17,Offline Trade,4,86.37,completed
1578,245,6,2025-07-10,Website,4,78.01,completed
1579,428,11,2025-06-29,eBay,3,42.45,refunded
1580,47,9,2025-02-14,Amazon,5,109.74,refunded
1581,394,4,2025-08-15,eBay,4,58.85,completed
1582,40,15,2025-08-01,Amazon,4,64.05,cancelled
1583,474,11,2025-02-14,Amazon,5,42.45,completed
1584,163,7,2025-09-01,eBay,3,112.57,completed
1585,357,14,2025-07-12,Website,5,86.37,completed
1586,161,7,2025-11-24,eBay,4,112.57,refunded
1587,243,10,2025-10-12,Offline Trade,2,16.0,cancelled
1588,198,5,2025-04-13,Amazon,2,111.48,refunded
1589,120,7,2025-10-11,Offline Trade,3,112.57,completed
1590,188,9,2025-10-27,eBay,3,109.74,refunded
1591,57,7,2025-08-26,Amazon,5,112.57,completed
1592,29,3,2025-03-20,eBay,1,87.18,completed
1593,25,11,2025-03-05,eBay,4,42.45,refunded
1594,314,12,2025-09-09,Amazon,2,71.75,completed
1595,269,10,2025-05-22,Offline Trade,1,16.0,completed
1596,99,5,2025-07-05,Offline Trade,5,111.48,cancelled
1597,403,2,2025-05-13,Offline Trade,4,40.62,completed
1598,59,16,2025-09-20,Website,3,17.01,completed
1599,120,6,2025-10-25,Website,2,78.01,completed
1600,213,15,2025-08-25,Amazon,3,64.05,completed
1601,418,1,2025-01-28,eBay,2,58.46,completed
1602,145,2,2025-11-22,eBay,4,40.62,completed
1603,352,11,2025-05-30,Website,3,42.45,cancelled
1604,99,16,2025-11-18,Amazon,2,17.01,completed
1605,438,1,2025-03-27,eBay,5,58.46,completed
1606,84,14,2025-05-19,eBay,3,86.37,completed
1607,177,5,2025-10-24,eBay,5,111.48,completed
1608,463,11,2025-03-12,eBay,1,42.45,completed
1609,35,14,2025-07-30,eBay,4,86.37,completed
1610,197,9,2025-04-22,Amazon,1,109.74,cancelled
1611,49,7,2025-04-07,Website,2,112.57,refunded
1612,199,14,2025-02-09,Website,4,86.37,completed
1613,284,3,2025-09-03,eBay,1,87.18,completed
1614,347,9,2025-03-13,Offline Trade,3,109.74,cancelled
1615,442,6,2025-06-25,Amazon,5,78.01,completed
1616,140,10,2025-03-02,Amazon,1,16.0,completed
1617,39,7,2025-12-19,Amazon,2,112.57,completed
1618,245,7,2025-04-18,Amazon,2,112.57,completed
1619,475,1,2025-12-20,Website,4,58.46,completed
1620,173,15,2025-09-05,Offline Trade,1,64.05,completed
1621,26,15,2025-02-25,Website,2,64.05,cancelled
1622,331,9,2025-01-31,Offline Trade,5,109.74,completed
1623,26,16,2025-01-23,Website,3,17.01,completed
1624,254,16,2025-02-19,Website,1,17.01,cancelled
1625,87,13,2025-10-28,Amazon,2,21.93,completed
1626,368,4,2025-01-15,Website,3,58.85,completed
1627,262,14,2025-10-24,eBay,3,86.37,completed
1628,486,2,2025-09-14,Amazon,2,40.62,cancelled
1629,412,5,2025-02-04,Website,5,111.48,cancelled
1630,212,3,2025-09-28,Amazon,1,87.18,completed
1631,58,11,2025-03-29,Website,3,42.45,completed
1632,472,5,2025-09-16,Offline Trade,2,111.48,completed
1633,247,2,2025-04-05,Offline Trade,5,40.62,completed
1634,71,11,2025-07-01,Offline Trade,2,42.45,refunded
1635,372,1,2025-09-21,Amazon,2,58.46,refunded
1636,187,13,2025-06-10,Website,1,21.93,refunded
1637,177,7,2025-09-24,Amazon,1,112.57,refunded
1638,21,7,2025-12-27,eBay,3,112.57,cancelled
1639,441,11,2025-02-12,eBay,1,42.45,refunded
1640,148,3,2025-07-17,eBay,1,87.18,refunded
1641,375,16,2025-06-09,Offline Trade,5,17.01,completed
1642,24,12,2025-07-28,eBay,5,71.75,refunded
1643,341,11,2025-02-05,Offline Trade,2,42.45,completed
1644,81,12,2025-01-07,Offline Trade,2,71.75,completed
1645,272,12,2025-08-13,Website,4,71.75,completed
1646,372,3,2025-07-22,Offline Trade,2,87.18,cancelled
1647,362,14,2025-03-28,Website,1,86.37,completed
1648,353,4,2025-06-23,Amazon,2,58.85,cancelled
1649,418,3,2025-03-04,Amazon,4,87.18,refunded
1650,270,13,2025-05-23,eBay,4,21.93,refunded
1651,181,4,2025-09-01,Offline Trade,3,58.85,refunded
1652,363,12,2025-05-23,Amazon,5,71.75,refunded
1653,339,8,2025-03-04,eBay,1,68.99,refunded
1654,65,2,2025-04-29,Amazon,4,40.62,completed
1655,492,5,2025-01-28,Website,1,111.48,refunded
1656,219,11,2025-04-02,Offline Trade,1,42.45,cancelled
1657,30,9,2025-03-20,eBay,3,109.74,cancelled
1658,364,4,2025-02-19,Website,5,58.85,cancelled
1659,45,9,2025-08-27,Amazon,4,109.74,completed
1660,8,15,2025-09-09,eBay,4,64.05,cancelled
1661,372,9,2025-10-04,Website,3,109.74,completed
1662,127,15,2025-03-02,Offline Trade,4,64.05,refunded
1663,261,3,2025-07-12,Offline Trade,3,87.18,refunded
1664,28,11,2025-01-17,Amazon,1,42.45,cancelled
1665,499,6,2025-12-28,Amazon,3,78.01,refunded
1666,426,13,2025-03-10,eBay,4,21.93,refunded
1667,117,14,2025-02-26,Offline Trade,4,86.37,cancelled
1668,76,6,2025-10-20,Offline Trade,5,78.01,refunded
1669,303,6,2025-03-22,Website,5,78.01,refunded
1670,151,11,2025-09-11,Offline Trade,3,42.45,cancelled
1671,169,15,2025-05-26,eBay,3,64.05,completed
1672,297,5,2025-10-30,Website,1,111.48,completed
1673,5,6,2025-06-28,Website,3,78.01,completed
1674,324,11,2025-02-19,Offline Trade,4,42.45,completed
1675,444,2,2025-07-30,eBay,3,40.62,completed
1676,146,13,2025-05-07,Amazon,2,21.93,completed
1677,122,11,2025-02-13,Website,5,42.45,completed
1678,450,4,2025-06-22,Amazon,1,58.85,completed
1679,44,12,2025-06-16,Website,5,71.75,refunded
1680,97,1,2025-10-18,Offline Trade,4,58.46,completed
1681,161,14,2025-12-23,Offline Trade,1,86.37,cancelled
1682,242,13,2025-06-12,Offline Trade,1,21.93,cancelled
1683,497,9,2025-06-15,Website,4,109.74,refunded
1684,3,2,2025-12-20,Amazon,1,40.62,completed
1685,207,1,2025-09-15,eBay,4,58.46,completed
1686,259,1,2025-06-03,eBay,5,58.46,refunded
1687,95,9,2025-09-12,Website,2,109.74,cancelled
1688,47,8,2025-05-28,eBay,2,68.99,completed
1689,174,7,2025-10-21,Offline Trade,3,112.57,completed
1690,335,12,2025-02-17,Website,5,71.75,cancelled
1691,331,1,2025-05-20,Website,3,58.46,cancelled
1692,175,7,2025-09-01,Offline Trade,5,112.57,completed
1693,261,4,2025-02-09,eBay,3,58.85,cancelled
1694,404,4,2025-08-10,eBay,3,58.85,completed
1695,301,8,2025-07-25,eBay,4,68.99,cancelled
1696,343,5,2025-08-21,Amazon,5,111.48,completed
1697,105,6,2025-04-06,Offline Trade,5,78.01,completed
1698,348,16,2025-05-18,Offline Trade,4,17.01,cancelled
1699,120,3,2025-09-25,Amazon,1,87.18,completed
1700,9,3,2025-03-17,Amazon,4,87.18,completed
1701,442,2,2025-08-11,Offline Trade,3,40.62,completed
1702,345,6,2025-11-21,Amazon,1,78.01,refunded
1703,144,15,2025-05-27,Amazon,3,64.05,completed
1704,201,2,2025-05-01,Offline Trade,5,40.62,completed
1705,326,6,2025-03-18,Amazon,1,78.01,completed
1706,232,12,2025-06-08,Offline Trade,2,71.75,refunded
1707,114,13,2025-08-12,Offline Trade,5,21.93,completed
1708,262,1,2025-03-23,eBay,2,58.46,completed
1709,53,4,2025-05-13,eBay,1,58.85,cancelled
1710,479,10,2025-11-26,Website,2,16.0,refunded
1711,476,4,2025-01-29,Website,1,58.85,completed
1712,415,14,2025-06-02,Website,5,86.37,refunded
1713,421,15,2025-12-10,Website,3,64.05,refunded
1714,296,13,2025-05-01,Website,2,21.93,cancelled
1715,446,9,2025-03-03,eBay,5,109.74,refunded
1716,28,7,2025-05-02,Website,1,112.57,completed
1717,343,14,2025-10-27,Offline Trade,3,86.37,completed
1718,363,11,2025-04-22,Amazon,4,42.45,completed
1719,365,6,2025-04-20,eBay,2,78.01,refunded
1720,207,3,2025-05-11,Website,4,87.18,refunded
1721,227,2,2025-07-11,Website,5,40.62,completed
1722,212,16,2025-08-05,Offline Trade,5,17.01,completed
1723,411,11,2025-03-16,eBay,3,42.45,refunded
1724,462,4,2025-06-07,Website,3,58.85,cancelled
1725,51,3,2025-12-06,Website,1,87.18,completed
1726,351,13,2025-10-10,Offline Trade,3,21.93,completed
1727,46,9,2025-12-17,Website,3,109.74,cancelled
1728,243,10,2025-08-15,Offline Trade,2,16.0,completed
1729,317,3,2025-05-11,eBay,4,87.18,completed
1730,438,6,2025-06-02,Amazon,2,78.01,completed
1731,417,14,2025-11-20,eBay,4,86.37,refunded
1732,2,9,2025-05-21,Website,1,109.74,refunded
1733,270,13,2025-07-31,eBay,4,21.93,refunded
1734,192,11,2025-03-24,eBay,1,42.45,cancelled
1735,91,16,2025-06-30,Offline Trade,1,17.01,cancelled
1736,249,13,2025-06-17,Offline Trade,5,21.93,completed
1737,173,15,2025-11-25,Amazon,1,64.05,refunded
1738,13,10,2025-01-02,Offline Trade,2,16.0,completed
1739,403,10,2025-06-10,Website,3,16.0,completed
1740,362,3,2025-05-08,Amazon,2,87.18,cancelled
1741,160,14,2025-06-13,Offline Trade,4,86.37,refunded
1742,457,16,2025-05-14,Amazon,2,17.01,cancelled
1743,477,7,2025-05-25,Amazon,3,112.57,completed
1744,390,10,2025-07-08,Amazon,4,16.0,refunded
1745,136,2,2025-10-20,Amazon,4,40.62,completed
1746,12,13,2025-10-13,Amazon,1,21.93,completed
1747,198,5,2025-04-12,eBay,4,111.48,completed
1748,43,3,2025-07-25,Offline Trade,1,87.18,cancelled
1749,334,10,2025-03-18,Website,3,16.0,completed
1750,142,16,2025-10-18,Website,2,17.01,completed
1751,100,4,2025-08-11,Offline Trade,5,58.85,refunded
1752,235,16,2025-04-25,Amazon,1,17.01,completed
1753,485,8,2025-05-28,Offline Trade,3,68.99,refunded
1754,110,6,2025-08-09,Amazon,2,78.01,cancelled
1755,262,16,2025-05-25,Amazon,2,17.01,refunded
1756,112,10,2025-07-29,Amazon,2,16.0,completed
1757,350,1,2025-05-15,Amazon,3,58.46,cancelled
1758,141,14,2025-05-08,eBay,4,86.37,cancelled
1759,405,7,2025-02-13,Website,4,112.57,refunded
1760,378,9,2025-06-15,Offline Trade,2,109.74,completed
1761,74,2,2025-12-29,Offline Trade,4,40.62,cancelled
1762,233,2,2025-02-07,Website,3,40.62,cancelled
1763,286,7,2025-01-27,eBay,1,112.57,completed
1764,495,11,2025-07-01,Website,4,42.45,completed
1765,395,4,2025-09-16,Offline Trade,3,58.85,completed
1766,196,6,2025-12-10,eBay,4,78.01,completed
1767,432,2,2025-01-22,Amazon,5,40.62,completed
1768,431,12,2025-09-15,Offline Trade,2,71.75,completed
1769,363,14,2025-03-09,Website,4,86.37,completed
1770,387,11,2025-08-10,Amazon,5,42.45,completed
1771,117,16,2025-06-10,Website,1,17.01,completed
1772,14,6,2025-05-24,eBay,4,78.01,refunded
1773,19,13,2025-05-15,eBay,3,21.93,cancelled
1774,482,4,2025-08-12,Amazon,3,58.85,completed
1775,349,14,2025-03-19,Offline Trade,4,86.37,completed
1776,21,6,2025-03-18,Website,2,78.01,completed
1777,253,4,2025-01-19,Offline Trade,2,58.85,completed
1778,491,3,2025-12-28,Offline Trade,2,87.18,refunded
1779,303,8,2025-09-11,Website,1,68.99,refunded
1780,10,7,2025-12-30,Offline Trade,3,112.57,refunded
1781,147,8,2025-02-27,Amazon,4,68.99,completed
1782,295,14,2025-02-17,Amazon,3,86.37,completed
1783,477,12,2025-03-28,eBay,2,71.75,cancelled
1784,122,4,2025-04-19,Website,5,58.85,cancelled
1785,14,9,2025-04-03,Offline Trade,5,109.74,completed
1786,114,1,2025-09-13,Website,2,58.46,completed
1787,390,10,2025-05-26,Website,1,16.0,refunded
1788,42,13,2025-10-30,Website,3,21.93,completed
1789,304,8,2025-01-15,Website,2,68.99,refunded
1790,415,8,2025-08-21,eBay,4,68.99,cancelled
1791,209,2,2025-06-18,Website,1,40.62,cancelled
1792,425,10,2025-06-16,Amazon,4,16.0,completed
1793,120,7,2025-11-26,eBay,1,112.57,completed
1794,432,1,2025-02-06,Offline Trade,1,58.46,completed
1795,163,2,2025-05-11,Amazon,4,40.62,completed
1796,429,14,2025-02-15,Website,4,86.37,completed
1797,10,2,2025-07-18,Offline Trade,2,40.62,completed
1798,245,9,2025-03-03,eBay,2,109.74,refunded
1799,186,7,2025-06-08,Amazon,4,112.57,completed
1800,53,6,2025-07-08,Amazon,1,78.01,refunded
1801,337,12,2025-07-18,Offline Trade,4,71.75,completed
1802,374,15,2025-11-04,Offline Trade,5,64.05,completed
1803,16,2,2025-07-08,Amazon,4,40.62,refunded
1804,445,11,2025-02-17,Website,4,42.45,cancelled
1805,195,15,2025-08-26,Amazon,3,64.05,completed
1806,321,7,2025-09-27,Website,4,112.57,completed
1807,4,7,2025-08-12,Website,4,112.57,refunded
1808,68,6,2025-03-18,Amazon,3,78.01,completed
1809,451,3,2025-09-25,Offline Trade,2,87.18,completed
1810,377,6,2025-01-25,Website,5,78.01,completed
1811,46,8,2025-02-25,Offline Trade,5,68.99,refunded
1812,173,14,2025-08-26,eBay,1,86.37,completed
1813,483,4,2025-10-27,Website,3,58.85,cancelled
1814,26,4,2025-02-28,Offline Trade,1,58.85,completed
1815,106,15,2025-07-21,Website,2,64.05,completed
1816,119,16,2025-12-27,eBay,4,17.01,completed
1817,414,3,2025-08-21,Offline Trade,5,87.18,cancelled
1818,322,5,2025-06-24,Amazon,3,111.48,completed
1819,162,9,2025-02-10,eBay,2,109.74,completed
1820,16,5,2025-10-01,Website,4,111.48,completed
1821,93,3,2025-03-01,Website,4,87.18,completed
1822,141,4,2025-08-24,Offline Trade,4,58.85,cancelled
1823,470,3,2025-06-05,eBay,4,87.18,refunded
1824,376,5,2025-02-14,Amazon,3,111.48,completed
1825,306,7,2025-04-08,Website,1,112.57,completed
1826,411,3,2025-01-14,Amazon,2,87.18,refunded
1827,324,6,2025-11-29,Amazon,2,78.01,refunded
1828,467,16,2025-04-08,Website,5,17.01,completed
1829,416,8,2025-03-17,Offline Trade,4,68.99,refunded
1830,348,11,2025-03-01,Amazon,1,42.45,completed
1831,78,1,2025-09-06,Offline Trade,4,58.46,completed
1832,207,13,2025-10-27,Amazon,4,21.93,completed
1833,330,13,2025-10-19,Offline Trade,3,21.93,completed
1834,172,15,2025-01-05,Website,3,64.05,refunded
1835,484,3,2025-09-11,eBay,4,87.18,completed
1836,64,9,2025-07-24,Offline Trade,4,109.74,cancelled
1837,435,14,2025-11-10,Offline Trade,5,86.37,completed
1838,137,13,2025-09-28,Website,1,21.93,refunded
1839,391,13,2025-06-11,Website,5,21.93,completed
1840,99,5,2025-08-31,Website,4,111.48,refunded
1841,356,11,2025-11-27,eBay,5,42.45,refunded
1842,133,11,2025-01-11,Amazon,4,42.45,completed
1843,71,12,2025-08-29,eBay,2,71.75,refunded
1844,52,10,2025-09-17,Amazon,2,16.0,cancelled
1845,120,9,2025-11-05,Offline Trade,3,109.74,completed
1846,132,7,2025-12-31,Offline Trade,3,112.57,refunded
1847,424,1,2025-08-30,Amazon,3,58.46,cancelled
1848,7,1,2025-05-25,Website,2,58.46,refunded
1849,145,16,2025-03-30,Amazon,2,17.01,completed
1850,324,7,2025-09-09,Website,5,112.57,refunded
1851,74,8,2025-06-05,Amazon,4,68.99,completed
1852,69,8,2025-01-25,Website,5,68.99,completed
1853,481,13,2025-07-02,Amazon,3,21.93,completed
1854,436,13,2025-01-17,Website,5,21.93,completed
1855,454,15,2025-02-28,Amazon,4,64.05,completed
1856,380,1,2025-04-25,Offline Trade,5,58.46,completed
1857,20,7,2025-07-01,Website,3,112.57,cancelled
1858,296,2,2025-03-19,Website,3,40.62,completed
1859,237,10,2025-08-23,Website,4,16.0,completed
1860,247,12,2025-11-09,Website,5,71.75,cancelled
1861,492,1,2025-09-17,Website,1,58.46,completed
1862,464,14,2025-04-16,eBay,1,86.37,completed
1863,193,14,2025-12-29,Offline Trade,3,86.37,cancelled
1864,152,3,2025-02-20,Amazon,4,87.18,completed
1865,94,5,2025-03-12,Website,3,111.48,completed
1866,459,5,2025-08-01,Website,4,111.48,completed
1867,203,5,2025-06-24,eBay,4,111.48,cancelled
1868,132,10,2025-02-13,eBay,2,16.0,completed
1869,411,9,2025-07-04,Amazon,4,109.74,completed
1870,199,9,2025-08-04,Amazon,5,109.74,completed
1871,392,4,2025-07-31,Offline Trade,4,58.85,refunded
1872,260,4,2025-12-16,eBay,5,58.85,completed
1873,26,11,2025-03-16,Website,4,42.45,cancelled
1874,439,5,2025-02-13,eBay,1,111.48,completed
1875,337,12,2025-03-26,Offline Trade,4,71.75,completed
1876,463,4,2025-01-19,Amazon,4,58.85,cancelled
1877,356,13,2025-11-20,eBay,1,21.93,refunded
1878,335,3,2025-12-15,eBay,4,87.18,completed
1879,229,2,2025-01-05,eBay,3,40.62,cancelled
1880,64,10,2025-03-17,Offline Trade,5,16.0,refunded
1881,241,2,2025-10-06,Offline Trade,2,40.62,completed
1882,193,6,2025-04-12,eBay,4,78.01,completed
1883,282,16,2025-10-03,eBay,1,17.01,refunded
1884,148,5,2025-09-24,eBay,2,111.48,completed
1885,346,8,2025-09-19,eBay,1,68.99,cancelled
1886,417,4,2025-11-22,Amazon,3,58.85,completed
1887,354,3,2025-10-04,eBay,1,87.18,completed
1888,476,7,2025-08-05,Website,3,112.57,completed
1889,380,7,2025-05-13,eBay,3,112.57,completed
1890,341,15,2025-11-30,Website,1,64.05,refunded
1891,473,10,2025-10-21,Website,3,16.0,refunded
1892,222,4,2025-05-01,Amazon,3,58.85,completed
1893,465,14,2025-05-26,Amazon,3,86.37,refunded
1894,178,15,2025-05-07,Website,5,64.05,completed
1895,312,10,2025-10-26,Amazon,5,16.0,completed
1896,317,9,2025-02-20,Amazon,4,109.74,refunded
1897,97,6,2025-02-11,Website,4,78.01,completed
1898,366,13,2025-03-08,Offline Trade,4,21.93,completed
1899,54,14,2025-02-09,eBay,4,86.37,cancelled
1900,354,1,2025-10-29,Offline Trade,4,58.46,completed
1901,49,11,2025-09-13,Offline Trade,5,42.45,refunded
1902,281,4,2025-08-02,Amazon,4,58.85,completed
1903,218,11,2025-03-07,Offline Trade,5,42.45,refunded
1904,454,7,2025-12-27,Website,2,112.57,completed
1905,355,1,2025-08-31,Website,4,58.46,completed
1906,100,14,2025-07-09,Website,5,86.37,cancelled
1907,127,9,2025-02-26,Website,4,109.74,completed
1908,268,5,2025-05-29,Website,5,111.48,cancelled
1909,31,10,2025-03-02,eBay,2,16.0,completed
1910,354,2,2025-06-05,eBay,3,40.62,refunded
1911,283,15,2025-03-15,Amazon,1,64.05,cancelled
1912,38,15,2025-01-25,eBay,4,64.05,completed
1913,225,10,2025-04-04,Offline Trade,2,16.0,completed
1914,343,12,2025-10-08,eBay,1,71.75,completed
1915,252,4,2025-08-02,Offline Trade,1,58.85,cancelled
1916,290,10,2025-10-17,Offline Trade,3,16.0,completed
1917,295,4,2025-09-01,Amazon,4,58.85,completed
1918,212,1,2025-11-22,Offline Trade,5,58.46,refunded
1919,275,13,2025-03-18,eBay,4,21.93,completed
1920,307,8,2025-12-07,Offline Trade,5,68.99,refunded
1921,169,16,2025-07-22,eBay,2,17.01,cancelled
1922,272,12,2025-12-10,Offline Trade,1,71.75,completed
1923,71,12,2025-03-26,Website,1,71.75,cancelled
1924,301,16,2025-10-15,Website,3,17.01,cancelled
1925,13,12,2025-04-09,Website,1,71.75,cancelled
1926,395,16,2025-04-07,Offline Trade,5,17.01,cancelled
1927,195,3,2025-03-03,Amazon,1,87.18,completed
1928,237,3,2025-04-16,Amazon,3,87.18,cancelled
1929,48,9,2025-02-13,eBay,4,109.74,refunded
1930,72,4,2025-01-24,Offline Trade,5,58.85,completed
1931,351,12,2025-08-12,Amazon,3,71.75,refunded
1932,295,13,2025-09-28,eBay,1,21.93,refunded
1933,449,14,2025-02-16,Website,3,86.37,completed
1934,86,2,2025-03-28,eBay,5,40.62,completed
1935,379,13,2025-05-11,Website,2,21.93,completed
1936,456,10,2025-07-28,Amazon,3,16.0,completed
1937,227,4,2025-06-16,Amazon,5,58.85,completed
1938,385,15,2025-06-02,Offline Trade,1,64.05,completed
1939,328,3,2025-03-14,Offline Trade,3,87.18,completed
1940,10,3,2025-07-12,Website,3,87.18,completed
1941,273,4,2025-05-03,Amazon,2,58.85,refunded
1942,264,14,2025-09-16,Offline Trade,5,86.37,completed
1943,180,9,2025-02-01,eBay,3,109.74,refunded
1944,85,9,2025-07-28,Website,5,109.74,refunded
1945,140,2,2025-07-28,Amazon,1,40.62,completed
1946,499,11,2025-10-11,Website,3,42.45,completed
1947,131,6,2025-11-30,Amazon,5,78.01,completed
1948,437,4,2025-07-28,Offline Trade,5,58.85,completed
1949,46,3,2025-04-15,Amazon,5,87.18,completed
1950,37,7,2025-03-28,Amazon,5,112.57,cancelled
1951,25,3,2025-10-12,Offline Trade,4,87.18,completed
1952,22,7,2025-08-26,eBay,1,112.57,completed
1953,37,12,2025-01-31,Offline Trade,1,71.75,completed
1954,463,10,2025-05-09,Offline Trade,5,16.0,completed
1955,363,6,2025-10-27,eBay,2,78.01,completed
1956,244,9,2025-10-01,Website,2,109.74,completed
1957,147,6,2025-07-22,Website,1,78.01,completed
1958,257,14,2025-05-24,Offline Trade,5,86.37,completed
1959,284,11,2025-09-16,eBay,5,42.45,completed
1960,173,7,2025-12-29,Offline Trade,3,112.57,completed
1961,16,3,2025-12-06,eBay,2,87.18,completed
1962,78,7,2025-08-24,eBay,2,112.57,completed
1963,30,6,2025-11-27,Website,2,78.01,cancelled
1964,378,1,2025-01-03,Website,4,58.46,completed
1965,284,4,2025-10-12,Offline Trade,4,58.85,refunded
1966,274,15,2025-02-11,Website,5,64.05,cancelled
1967,13,16,2025-12-10,Offline Trade,1,17.01,completed
1968,201,4,2025-07-12,eBay,3,58.85,refunded
1969,178,4,2025-12-23,Website,2,58.85,completed
1970,25,10,2025-07-09,Amazon,4,16.0,refunded
1971,477,6,2025-04-24,Website,1,78.01,completed
1972,110,2,2025-04-09,Website,3,40.62,cancelled
1973,97,12,2025-04-24,Amazon,3,71.75,refunded
1974,496,7,2025-01-19,eBay,3,112.57,refunded
1975,34,11,2025-04-18,Website,5,42.45,completed
1976,429,10,2025-02-26,eBay,4,16.0,cancelled
1977,164,1,2025-09-10,Amazon,5,58.46,cancelled
1978,336,3,2025-12-04,Amazon,2,87.18,completed
1979,390,15,2025-03-07,Website,5,64.05,completed
1980,363,9,2025-10-19,Amazon,3,109.74,cancelled
1981,320,11,2025-04-09,Website,3,42.45,cancelled
1982,135,10,2025-05-10,Offline Trade,5,16.0,completed
1983,477,7,2025-11-25,Website,4,112.57,completed
1984,460,2,2025-07-28,eBay,4,40.62,completed
1985,137,8,2025-08-27,Offline Trade,5,68.99,completed
1986,288,8,2025-01-23,Amazon,5,68.99,completed
1987,113,9,2025-08-04,Offline Trade,3,109.74,completed
1988,56,10,2025-07-20,Amazon,1,16.0,completed
1989,220,15,2025-10-20,Website,1,64.05,completed
1990,153,14,2025-02-08,Amazon,4,86.37,completed
1991,144,8,2025-06-18,eBay,2,68.99,completed
1992,347,11,2025-01-15,Offline Trade,1,42.45,refunded
1993,487,15,2025-10-31,eBay,1,64.05,completed
1994,409,2,2025-02-25,Offline Trade,2,40.62,completed
1995,277,16,2025-01-28,eBay,3,17.01,cancelled
1996,209,14,2025-02-07,Offline Trade,2,86.37,completed
1997,89,5,2025-10-24,Website,4,111.48,completed
1998,395,12,2025-01-18,Offline Trade,1,71.75,completed
1999,286,11,2025-03-07,Website,1,42.45,refunded
2000,255,4,2025-06-04,Offline Trade,1,58.85,completed
