order_id,customer_id,product_id,order_date,channel,quantity,unit_price,status,gross_revenue
1322,109,11,2025-08-16,Website,1,42.45,refunded,42.45
1323,434,15,2025-03-20,Amazon,5,64.05,completed,320.25
1324,2,2,2025-09-26,eBay,4,40.62,completed,162.48
1325,131,2,2025-02-20,Amazon,2,40.62,completed,81.24
1326,63,8,2025-08-24,Offline Trade,1,68.99,cancelled,68.99
1327,435,2,2025-01-03,eBay,1,40.62,completed,40.62
1328,377,16,2025-02-14,eBay,5,17.01,refunded,85.05
1329,130,14,2025-02-22,eBay,1,86.37,completed,86.37
1330,30,16,2025-06-09,Amazon,5,17.01,completed,85.05
1331,275,12,2025-04-09,eBay,2,71.75,completed,143.5
1332,71,5,2025-06-13,Offline Trade,5,111.48,completed,557.4
1333,431,5,2025-03-18,Amazon,3,111.48,completed,334.44
1334,203,14,2025-01-08,Website,1,86.37,completed,86.37
1335,73,9,2025-06-29,eBay,5,109.74,completed,548.7
1336,194,3,2025-12-27,eBay,2,87.18,cancelled,174.36
1337,465,15,2025-03-29,Website,2,64.05,completed,128.1
1338,431,7,2025-06-23,Offline Trade,5,112.57,completed,562.85
1339,324,9,2025-01-15,Offline Trade,2,109.74,completed,219.48
1340,94,3,2025-07-16,Website,1,87.18,completed,87.18
1341,243,16,2025-07-20,Amazon,4,17.01,cancelled,68.04
1342,185,12,2025-11-19,Offline Trade,5,71.75,cancelled,358.75
1343,390,6,2025-06-09,eBay,3,78.01,completed,234.03
1344,24,11,2025-02-10,Offline Trade,5,42.45,cancelled,212.25
1345,489,13,2025-02-17,Offline Trade,2,21.93,completed,43.86
1346,227,7,2025-06-08,Offline Trade,4,112.57,refunded,450.28
1347,260,16,2025-04-25,Amazon,2,17.01,cancelled,34.02
1348,401,16,2025-07-06,Offline Trade,3,17.01,completed,51.03
1349,434,9,2025-06-16,Offline Trade,3,109.74,refunded,329.22
1350,28,4,2025-02-03,Offline Trade,1,58.85,completed,58.85
1351,315,10,2025-09-03,Offline Trade,3,16.0,completed,48.0
1352,33,11,2025-06-28,Amazon,3,42.45,cancelled,127.35
1353,210,4,2025-07-27,Website,1,58.85,completed,58.85
1354,238,7,2025-11-29,Website,5,112.57,completed,562.85
1355,288,2,2025-08-25,Offline Trade,5,40.62,cancelled,203.1
1356,240,13,2025-05-03,Amazon,4,21.93,cancelled,87.72
1357,302,9,2025-09-04,Offline Trade,2,109.74,completed,219.48
1358,95,3,2025-04-17,Offline Trade,3,87.18,refunded,261.54
1359,49,11,2025-06-25,Amazon,5,42.45,completed,212.25
1360,389,5,2025-12-31,Offline Trade,1,111.48,completed,111.48
1361,372,4,2025-11-02,Offline Trade,5,58.85,completed,294.25
1362,393,3,2025-02-19,Offline Trade,5,87.18,completed,435.9
1363,435,7,2025-07-27,Website,3,112.57,cancelled,337.71
1364,241,8,2025-12-17,Offline Trade,1,68.99,completed,68.99
1365,160,6,2025-11-27,Website,4,78.01,completed,312.04
1366,141,3,2025-03-13,Website,2,87.18,completed,174.36
1367,481,6,2025-08-20,eBay,2,78.01,refunded,156.02
1368,168,8,2025-10-23,Offline Trade,5,68.99,completed,344.95
1369,443,1,2025-12-15,eBay,2,58.46,completed,116.92
1370,194,6,2025-12-14,eBay,5,78.01,refunded,390.05
1371,373,3,2025-02-15,Website,3,87.18,cancelled,261.54
1372,342,2,2025-07-26,Amazon,5,40.62,completed,203.1
1373,164,1,2025-07-09,Website,1,58.46,completed,58.46
1374,304,10,2025-07-03,Website,5,16.0,completed,80.0
1375,51,13,2025-05-01,Offline Trade,1,21.93,cancelled,21.93
1376,483,10,2025-11-17,eBay,4,16.0,refunded,64.0
1377,498,9,2025-07-15,Offline Trade,4,109.74,cancelled,438.96
1378,342,15,2025-12-06,Amazon,2,64.05,refunded,128.1
1379,19,16,2025-04-07,Offline Trade,2,17.01,completed,34.02
1380,208,3,2025-03-20,eBay,4,87.18,completed,348.72
1381,92,4,2025-01-06,Website,2,58.85,completed,117.7
1382,283,16,2025-09-07,Offline Trade,2,17.01,completed,34.02
1383,497,2,2025-03-12,Offline Trade,1,40.62,refunded,40.62
1384,485,9,2025-08-06,Amazon,5,109.74,refunded,548.7
1385,166,1,2025-08-06,Offline Trade,5,58.46,refunded,292.3
1386,461,7,2025-04-26,Amazon,3,112.57,refunded,337.71
1387,404,12,2025-01-04,Offline Trade,5,71.75,completed,358.75
1388,319,6,2025-05-18,Offline Trade,5,78.01,cancelled,390.05
1389,376,12,2025-07-07,Website,5,71.75,completed,358.75
1390,442,4,2025-09-05,eBay,5,58.85,completed,294.25
1391,175,5,2025-09-04,Website,5,111.48,completed,557.4
1392,489,10,2025-05-24,Offline Trade,5,16.0,cancelled,80.0
1393,127,6,2025-09-25,Website,1,78.01,completed,78.01
1394,4,9,2025-11-19,Website,4,109.74,cancelled,438.96
1395,76,12,2025-06-09,Website,5,71.75,completed,358.75
1396,450,13,2025-01-06,Offline Trade,5,21.93,refunded,109.65
1397,62,1,2025-08-29,eBay,5,58.46,refunded,292.3
1398,31,5,2025-05-31,eBay,3,111.48,completed,334.44
1399,51,12,2025-12-22,eBay,1,71.75,cancelled,71.75
1400,89,15,2025-02-01,Offline Trade,3,64.05,cancelled,192.15
1401,476,12,2025-10-21,Website,2,71.75,completed,143.5
1402,264,3,2025-01-14,eBay,5,87.18,refunded,435.9
1403,214,7,2025-03-06,Website,1,112.57,completed,112.57
1404,479,16,2025-03-09,eBay,3,17.01,completed,51.03
1405,248,14,2025-01-08,Website,3,86.37,cancelled,259.11
1406,197,15,2025-10-30,Amazon,2,64.05,refunded,128.1
1407,93,3,2025-03-31,eBay,3,87.18,completed,261.54
1408,492,5,2025-04-03,Website,4,111.48,completed,445.92
1409,360,12,2025-03-16,Amazon,1,71.75,refunded,71.75
1410,481,8,2025-07-16,Amazon,4,68.99,refunded,275.96
1411,361,1,2025-04-18,eBay,2,58.46,completed,116.92
1412,415,5,2025-03-01,Website,3,111.48,completed,334.44
1413,338,6,2025-07-24,Offline Trade,4,78.01,completed,312.04
1414,59,4,2025-09-30,Amazon,4,58.85,refunded,235.4
1415,264,7,2025-08-31,eBay,4,112.57,completed,450.28
1416,301,8,2025-08-11,Website,5,68.99,completed,344.95
1417,401,16,2025-07-15,eBay,4,17.01,cancelled,68.04
1418,126,7,2025-02-19,eBay,1,112.57,refunded,112.57
1419,337,8,2025-11-30,eBay,5,68.99,completed,344.95
1420,289,14,2025-05-17,Website,3,86.37,completed,259.11
1421,242,9,2025-07-20,Offline Trade,5,109.74,completed,548.7
1422,81,9,2025-04-10,eBay,5,109.74,completed,548.7
1423,119,8,2025-10-08,Website,3,68.99,completed,206.97
1424,293,15,2025-01-07,Offline Trade,1,64.05,completed,64.05
1425,236,9,2025-02-23,Offline Trade,5,109.74,completed,548.7
1426,140,15,2025-05-26,eBay,2,64.05,completed,128.1
1427,454,1,2025-01-13,Website,1,58.46,completed,58.46
1428,486,16,2025-12-03,Amazon,5,17.01,cancelled,85.05
1429,295,5,2025-12-29,Website,1,111.48,completed,111.48
1430,338,8,2025-03-08,Offline Trade,5,68.99,cancelled,344.95
1431,297,1,2025-02-26,Amazon,2,58.46,completed,116.92
1432,199,14,2025-08-28,Website,3,86.37,refunded,259.11
1433,247,16,2025-08-07,eBay,3,17.01,completed,51.03
1434,38,11,2025-02-07,eBay,2,42.45,completed,84.9
1435,442,9,2025-07-18,eBay,4,109.74,completed,438.96
1436,245,3,2025-05-16,Amazon,3,87.18,refunded,261.54
1437,341,10,2025-09-09,Amazon,1,16.0,cancelled,16.0
1438,300,12,2025-04-02,Offline Trade,4,71.75,completed,287.0
1439,35,2,2025-10-04,Offline Trade,2,40.62,completed,81.24
1440,128,9,2025-11-26,Website,5,109.74,refunded,548.7
1441,401,11,2025-02-22,Website,3,42.45,completed,127.35
1442,325,1,2025-10-20,eBay,1,58.46,refunded,58.46
1443,334,14,2025-09-12,Amazon,1,86.37,completed,86.37
1444,323,5,2025-12-07,Offline Trade,1,111.48,completed,111.48
1445,26,7,2025-12-25,eBay,2,112.57,refunded,225.14
1446,84,13,2025-01-02,Offline Trade,5,21.93,refunded,109.65
1447,75,12,2025-07-26,Website,4,71.75,cancelled,287.0
1448,402,13,2025-01-02,Offline Trade,2,21.93,refunded,43.86
1449,402,10,2025-10-18,eBay,1,16.0,completed,16.0
1450,266,3,2025-07-25,Website,3,87.18,completed,261.54
1451,30,1,2025-10-01,eBay,3,58.46,completed,175.38
1452,92,10,2025-05-29,Amazon,4,16.0,completed,64.0
1453,294,14,2025-01-21,Offline Trade,5,86.37,completed,431.85
1454,304,4,2025-12-23,Offline Trade,3,58.85,completed,176.55
1455,174,7,2025-09-07,Website,3,112.57,refunded,337.71
1456,84,4,2025-03-13,Website,2,58.85,completed,117.7
1457,440,1,2025-10-31,Amazon,1,58.46,refunded,58.46
1458,248,16,2025-02-02,eBay,4,17.01,refunded,68.04
1459,299,13,2025-08-19,Website,5,21.93,completed,109.65
1460,290,15,2025-01-29,eBay,3,64.05,completed,192.15
1461,432,9,2025-03-02,Amazon,4,109.74,cancelled,438.96
1462,181,5,2025-12-14,Amazon,4,111.48,cancelled,445.92
1463,267,2,2025-02-06,Website,2,40.62,completed,81.24
1464,138,5,2025-12-01,Website,4,111.48,refunded,445.92
1465,119,4,2025-01-24,Amazon,5,58.85,completed,294.25
1466,323,13,2025-03-30,Website,1,21.93,completed,21.93
1467,457,4,2025-08-22,Amazon,1,58.85,cancelled,58.85
1468,17,11,2025-02-24,Website,1,42.45,refunded,42.45
1469,79,7,2025-11-12,Amazon,5,112.57,completed,562.85
1470,196,5,2025-08-07,eBay,2,111.48,refunded,222.96
1471,40,15,2025-03-03,Amazon,3,64.05,completed,192.15
1472,29,9,2025-01-24,Amazon,2,109.74,completed,219.48
1473,26,6,2025-03-03,eBay,1,78.01,completed,78.01
1474,328,13,2025-03-28,eBay,4,21.93,cancelled,87.72
1475,270,9,2025-08-13,Amazon,2,109.74,cancelled,219.48
1476,51,4,2025-03-10,Website,1,58.85,cancelled,58.85
1477,247,5,2025-03-22,Website,4,111.48,refunded,445.92
1478,335,13,2025-01-04,Website,1,21.93,completed,21.93
1479,41,5,2025-12-28,eBay,1,111.48,refunded,111.48
1480,253,4,2025-12-21,Amazon,4,58.85,completed,235.4
1481,249,6,2025-11-24,eBay,2,78.01,cancelled,156.02
1482,109,16,2025-07-30,Amazon,4,17.01,completed,68.04
1483,372,1,2025-12-21,Website,5,58.46,cancelled,292.3
1484,173,6,2025-09-13,Website,2,78.01,completed,156.02
1485,51,7,2025-08-03,Website,3,112.57,cancelled,337.71
1486,376,9,2025-04-09,Website,2,109.74,cancelled,219.48
1487,269,14,2025-11-13,eBay,1,86.37,cancelled,86.37
1488,236,3,2025-04-23,Offline Trade,5,87.18,completed,435.9
1489,317,6,2025-01-28,Amazon,3,78.01,completed,234.03
1490,462,10,2025-12-17,Offline Trade,2,16.0,refunded,32.0
1491,484,16,2025-03-23,Website,2,17.01,completed,34.02
1492,166,13,2025-05-26,Amazon,3,21.93,refunded,65.79
1493,313,1,2025-06-21,Offline Trade,3,58.46,completed,175.38
1494,106,16,2025-01-27,Amazon,1,17.01,completed,17.01
1495,312,15,2025-09-06,Website,1,64.05,completed,64.05
1496,268,14,2025-08-16,eBay,2,86.37,refunded,172.74
1497,223,3,2025-12-13,eBay,2,87.18,completed,174.36
1498,51,11,2025-06-16,Amazon,1,42.45,completed,42.45
1499,41,4,2025-07-31,Amazon,2,58.85,refunded,117.7
1500,228,11,2025-02-07,Offline Trade,2,42.45,cancelled,84.9
1501,498,9,2025-01-28,Offline Trade,4,109.74,completed,438.96
1502,350,10,2025-11-09,Offline Trade,2,16.0,completed,32.0
1503,325,5,2025-07-11,Amazon,4,111.48,refunded,445.92
1504,41,15,2025-11-20,eBay,2,64.05,completed,128.1
1505,292,12,2025-06-21,Amazon,2,71.75,completed,143.5
1506,120,2,2025-01-31,eBay,5,40.62,completed,203.1
1507,199,16,2025-08-27,Offline Trade,1,17.01,refunded,17.01
1508,162,11,2025-06-25,Amazon,2,42.45,completed,84.9
1509,210,11,2025-03-22,Amazon,5,42.45,cancelled,212.25
1510,155,5,2025-04-28,Website,5,111.48,refunded,557.4
1511,70,5,2025-09-08,Amazon,5,111.48,cancelled,557.4
1512,187,11,2025-08-25,eBay,4,42.45,completed,169.8
1513,66,11,2025-05-07,Amazon,4,42.45,completed,169.8
1514,188,1,2025-10-24,Amazon,4,58.46,cancelled,233.84
1515,113,11,2025-10-21,Website,2,42.45,refunded,84.9
1516,142,3,2025-01-21,Offline Trade,1,87.18,cancelled,87.18
1517,476,9,2025-08-06,Offline Trade,1,109.74,refunded,109.74
1518,392,1,2025-08-20,Offline Trade,1,58.46,completed,58.46
1519,407,15,2025-10-13,Website,1,64.05,refunded,64.05
1520,172,14,2025-03-09,eBay,2,86.37,completed,172.74
1521,23,6,2025-11-28,Website,2,78.01,completed,156.02
1522,26,5,2025-12-09,eBay,4,111.48,completed,445.92
1523,281,5,2025-10-20,Website,4,111.48,refunded,445.92
1524,366,5,2025-03-12,Offline Trade,4,111.48,completed,445.92
1525,375,13,2025-11-17,Offline Trade,3,21.93,completed,65.79
1526,339,3,2025-07-17,eBay,1,87.18,cancelled,87.18
1527,127,2,2025-06-01,Offline Trade,1,40.62,completed,40.62
1528,122,9,2025-10-05,Amazon,5,109.74,completed,548.7
1529,220,6,2025-06-21,Website,5,78.01,cancelled,390.05
1530,453,9,2025-01-27,Website,3,109.74,refunded,329.22
1531,178,15,2025-08-27,Website,3,64.05,completed,192.15
1532,259,15,2025-03-31,Website,3,64.05,cancelled,192.15
1533,411,10,2025-03-12,eBay,2,16.0,completed,32.0
1534,341,1,2025-02-28,Offline Trade,5,58.46,cancelled,292.3
1535,75,10,2025-04-26,eBay,2,16.0,completed,32.0
1536,461,11,2025-09-15,Offline Trade,3,42.45,completed,127.35
1537,339,9,2025-02-02,eBay,1,109.74,completed,109.74
1538,473,14,2025-09-06,Website,4,86.37,refunded,345.48
1539,123,4,2025-12-14,eBay,5,58.85,refunded,294.25
1540,346,5,2025-07-08,Website,5,111.48,completed,557.4
1541,416,1,2025-02-14,Website,4,58.46,refunded,233.84
1542,264,11,2025-05-28,Website,2,42.45,completed,84.9
1543,103,7,2025-05-22,Website,2,112.57,completed,225.14
1544,261,7,2025-03-19,Amazon,4,112.57,cancelled,450.28
1545,353,1,2025-05-31,Offline Trade,1,58.46,cancelled,58.46
1546,417,7,2025-08-31,eBay,2,112.57,refunded,225.14
1547,410,4,2025-11-27,Website,4,58.85,completed,235.4
1548,443,16,2025-02-02,Website,2,17.01,completed,34.02
1549,450,13,2025-11-27,eBay,5,21.93,refunded,109.65
1550,148,12,2025-06-25,eBay,5,71.75,refunded,358.75
1551,219,7,2025-12-07,Offline Trade,5,112.57,refunded,562.85
1552,414,3,2025-10-18,Amazon,3,87.18,completed,261.54
1553,242,5,2025-05-14,Amazon,2,111.48,refunded,222.96
1554,384,1,2025-05-28,Website,3,58.46,completed,175.38
1555,336,7,2025-05-26,Offline Trade,3,112.57,completed,337.71
1556,162,10,2025-03-24,eBay,5,16.0,completed,80.0
1557,83,13,2025-12-29,Amazon,2,21.93,completed,43.86
1558,90,6,2025-03-01,Website,2,78.01,completed,156.02
1559,179,1,2025-03-06,Offline Trade,5,58.46,completed,292.3
1560,234,12,2025-04-05,Amazon,3,71.75,cancelled,215.25
1561,228,3,2025-12-07,eBay,1,87.18,completed,87.18
1562,333,8,2025-07-10,Offline Trade,2,68.99,cancelled,137.98
1563,133,11,2025-10-01,eBay,2,42.45,completed,84.9
1564,390,5,2025-07-27,Offline Trade,1,111.48,completed,111.48
1565,290,16,2025-06-13,Amazon,4,17.01,completed,68.04
1566,161,2,2025-09-17,eBay,5,40.62,completed,203.1
1567,214,6,2025-05-29,Amazon,4,78.01,cancelled,312.04
1568,318,16,2025-06-23,Website,4,17.01,refunded,68.04
1569,145,13,2025-03-13,Website,1,21.93,completed,21.93
1570,224,9,2025-07-25,Amazon,1,109.74,refunded,109.74
1571,279,12,2025-02-17,eBay,3,71.75,completed,215.25
1572,350,5,2025-11-25,Amazon,5,111.48,cancelled,557.4
1573,48,3,2025-04-24,eBay,5,87.18,completed,435.9
1574,52,5,2025-02-12,Offline Trade,1,111.48,completed,111.48
1575,67,9,2025-07-21,Amazon,5,109.74,refunded,548.7
1576,242,15,2025-11-05,Website,3,64.05,completed,192.15
1577,347,14,2025-03-17,Offline Trade,4,86.37,completed,345.48
1578,245,6,2025-07-10,Website,4,78.01,completed,312.04
1579,428,11,2025-06-29,eBay,3,42.45,refunded,127.35
1580,47,9,2025-02-14,Amazon,5,109.74,refunded,548.7
1581,394,4,2025-08-15,eBay,4,58.85,completed,235.4
1582,40,15,2025-08-01,Amazon,4,64.05,cancelled,256.2
1583,474,11,2025-02-14,Amazon,5,42.45,completed,212.25
1584,163,7,2025-09-01,eBay,3,112.57,completed,337.71
1585,357,14,2025-07-12,Website,5,86.37,completed,431.85
1586,161,7,2025-11-24,eBay,4,112.57,refunded,450.28
1587,243,10,2025-10-12,Offline Trade,2,16.0,cancelled,32.0
1588,198,5,2025-04-13,Amazon,2,111.48,refunded,222.96
1589,120,7,2025-10-11,Offline Trade,3,112.57,completed,337.71
1590,188,9,2025-10-27,eBay,3,109.74,refunded,329.22
1591,57,7,2025-08-26,Amazon,5,112.57,completed,562.85
1592,29,3,2025-03-20,eBay,1,87.18,completed,87.18
1593,25,11,2025-03-05,eBay,4,42.45,refunded,169.8
1594,314,12,2025-09-09,Amazon,2,71.75,completed,143.5
1595,269,10,2025-05-22,Offline Trade,1,16.0,completed,16.0
1596,99,5,2025-07-05,Offline Trade,5,111.48,cancelled,557.4
1597,403,2,2025-05-13,Offline Trade,4,40.62,completed,162.48
1598,59,16,2025-09-20,Website,3,17.01,completed,51.03
1599,120,6,2025-10-25,Website,2,78.01,completed,156.02
1600,213,15,2025-08-25,Amazon,3,64.05,completed,192.15
1601,418,1,2025-01-28,eBay,2,58.46,completed,116.92
1602,145,2,2025-11-22,eBay,4,40.62,completed,162.48
1603,352,11,2025-05-30,Website,3,42.45,cancelled,127.35
1604,99,16,2025-11-18,Amazon,2,17.01,completed,34.02
1605,438,1,2025-03-27,eBay,5,58.46,completed,292.3
1606,84,14,2025-05-19,eBay,3,86.37,completed,259.11
1607,177,5,2025-10-24,eBay,5,111.48,completed,557.4
1608,463,11,2025-03-12,eBay,1,42.45,completed,42.45
1609,35,14,2025-07-30,eBay,4,86.37,completed,345.48
1610,197,9,2025-04-22,Amazon,1,109.74,cancelled,109.74
1611,49,7,2025-04-07,Website,2,112.57,refunded,225.14
1612,199,14,2025-02-09,Website,4,86.37,completed,345.48
1613,284,3,2025-09-03,eBay,1,87.18,completed,87.18
1614,347,9,2025-03-13,Offline Trade,3,109.74,cancelled,329.22
1615,442,6,2025-06-25,Amazon,5,78.01,completed,390.05
1616,140,10,2025-03-02,Amazon,1,16.0,completed,16.0
1617,39,7,2025-12-19,Amazon,2,112.57,completed,225.14
1618,245,7,2025-04-18,Amazon,2,112.57,completed,225.14
1619,475,1,2025-12-20,Website,4,58.46,completed,233.84
1620,173,15,2025-09-05,Offline Trade,1,64.05,completed,64.05
1621,26,15,2025-02-25,Website,2,64.05,cancelled,128.1
1622,331,9,2025-01-31,Offline Trade,5,109.74,completed,548.7
1623,26,16,2025-01-23,Website,3,17.01,completed,51.03
1624,254,16,2025-02-19,Website,1,17.01,cancelled,17.01
1625,87,13,2025-10-28,Amazon,2,21.93,completed,43.86
1626,368,4,2025-01-15,Website,3,58.85,completed,176.55
1627,262,14,2025-10-24,eBay,3,86.37,completed,259.11
1628,486,2,2025-09-14,Amazon,2,40.62,cancelled,81.24
1629,412,5,2025-02-04,Website,5,111.48,cancelled,557.4
1630,212,3,2025-09-28,Amazon,1,87.18,completed,87.18
1631,58,11,2025-03-29,Website,3,42.45,completed,127.35
1632,472,5,2025-09-16,Offline Trade,2,111.48,completed,222.96
1633,247,2,2025-04-05,Offline Trade,5,40.62,completed,203.1
1634,71,11,2025-07-01,Offline Trade,2,42.45,refunded,84.9
1635,372,1,2025-09-21,Amazon,2,58.46,refunded,116.92
1636,187,13,2025-06-10,Website,1,21.93,refunded,21.93
1637,177,7,2025-09-24,Amazon,1,112.57,refunded,112.57
1638,21,7,2025-12-27,eBay,3,112.57,cancelled,337.71
1639,441,11,2025-02-12,eBay,1,42.45,refunded,42.45
1640,148,3,2025-07-17,eBay,1,87.18,refunded,87.18
1641,375,16,2025-06-09,Offline Trade,5,17.01,completed,85.05
1642,24,12,2025-07-28,eBay,5,71.75,refunded,358.75
1643,341,11,2025-02-05,Offline Trade,2,42.45,completed,84.9
1644,81,12,2025-01-07,Offline Trade,2,71.75,completed,143.5
1645,272,12,2025-08-13,Website,4,71.75,completed,287.0
1646,372,3,2025-07-22,Offline Trade,2,87.18,cancelled,174.36
1647,362,14,2025-03-28,Website,1,86.37,completed,86.37
1648,353,4,2025-06-23,Amazon,2,58.85,cancelled,117.7
1649,418,3,2025-03-04,Amazon,4,87.18,refunded,348.72
1650,270,13,2025-05-23,eBay,4,21.93,refunded,87.72
1651,181,4,2025-09-01,Offline Trade,3,58.85,refunded,176.55
1652,363,12,2025-05-23,Amazon,5,71.75,refunded,358.75
1653,339,8,2025-03-04,eBay,1,68.99,refunded,68.99
1654,65,2,2025-04-29,Amazon,4,40.62,completed,162.48
1655,492,5,2025-01-28,Website,1,111.48,refunded,111.48
1656,219,11,2025-04-02,Offline Trade,1,42.45,cancelled,42.45
1657,30,9,2025-03-20,eBay,3,109.74,cancelled,329.22
1658,364,4,2025-02-19,Website,5,58.85,cancelled,294.25
1659,45,9,2025-08-27,Amazon,4,109.74,completed,438.96
1660,8,15,2025-09-09,eBay,4,64.05,cancelled,256.2
1661,372,9,2025-10-04,Website,3,109.74,completed,329.22
1662,127,15,2025-03-02,Offline Trade,4,64.05,refunded,256.2
1663,261,3,2025-07-12,Offline Trade,3,87.18,refunded,261.54
1664,28,11,2025-01-17,Amazon,1,42.45,cancelled,42.45
1665,499,6,2025-12-28,Amazon,3,78.01,refunded,234.03
1666,426,13,2025-03-10,eBay,4,21.93,refunded,87.72
1667,117,14,2025-02-26,Offline Trade,4,86.37,cancelled,345.48
1668,76,6,2025-10-20,Offline Trade,5,78.01,refunded,390.05
1669,303,6,2025-03-22,Website,5,78.01,refunded,390.05
1670,151,11,2025-09-11,Offline Trade,3,42.45,cancelled,127.35
1671,169,15,2025-05-26,eBay,3,64.05,completed,192.15
1672,297,5,2025-10-30,Website,1,111.48,completed,111.48
1673,5,6,2025-06-28,Website,3,78.01,completed,234.03
1674,324,11,2025-02-19,Offline Trade,4,42.45,completed,169.8
1675,444,2,2025-07-30,eBay,3,40.62,completed,121.86
1676,146,13,2025-05-07,Amazon,2,21.93,completed,43.86
1677,122,11,2025-02-13,Website,5,42.45,completed,212.25
1678,450,4,2025-06-22,Amazon,1,58.85,completed,58.85
1679,44,12,2025-06-16,Website,5,71.75,refunded,358.75
1680,97,1,2025-10-18,Offline Trade,4,58.46,completed,233.84
1681,161,14,2025-12-23,Offline Trade,1,86.37,cancelled,86.37
1682,242,13,2025-06-12,Offline Trade,1,21.93,cancelled,21.93
1683,497,9,2025-06-15,Website,4,109.74,refunded,438.96
1684,3,2,2025-12-20,Amazon,1,40.62,completed,40.62
1685,207,1,2025-09-15,eBay,4,58.46,completed,233.84
1686,259,1,2025-06-03,eBay,5,58.46,refunded,292.3
1687,95,9,2025-09-12,Website,2,109.74,cancelled,219.48
1688,47,8,2025-05-28,eBay,2,68.99,completed,137.98
1689,174,7,2025-10-21,Offline Trade,3,112.57,completed,337.71
1690,335,12,2025-02-17,Website,5,71.75,cancelled,358.75
1691,331,1,2025-05-20,Website,3,58.46,cancelled,175.38
1692,175,7,2025-09-01,Offline Trade,5,112.57,completed,562.85
1693,261,4,2025-02-09,eBay,3,58.85,cancelled,176.55
1694,404,4,2025-08-10,eBay,3,58.85,completed,176.55
1695,301,8,2025-07-25,eBay,4,68.99,cancelled,275.96
1696,343,5,2025-08-21,Amazon,5,111.48,completed,557.4
1697,105,6,2025-04-06,Offline Trade,5,78.01,completed,390.05
1698,348,16,2025-05-18,Offline Trade,4,17.01,cancelled,68.04
1699,120,3,2025-09-25,Amazon,1,87.18,completed,87.18
1700,9,3,2025-03-17,Amazon,4,87.18,completed,348.72
1701,442,2,2025-08-11,Offline Trade,3,40.62,completed,121.86
1702,345,6,2025-11-21,Amazon,1,78.01,refunded,78.01
1703,144,15,2025-05-27,Amazon,3,64.05,completed,192.15
1704,201,2,2025-05-01,Offline Trade,5,40.62,completed,203.1
1705,326,6,2025-03-18,Amazon,1,78.01,completed,78.01
1706,232,12,2025-06-08,Offline Trade,2,71.75,refunded,143.5
1707,114,13,2025-08-12,Offline Trade,5,21.93,completed,109.65
1708,262,1,2025-03-23,eBay,2,58.46,completed,116.92
1709,53,4,2025-05-13,eBay,1,58.85,cancelled,58.85
1710,479,10,2025-11-26,Website,2,16.0,refunded,32.0
1711,476,4,2025-01-29,Website,1,58.85,completed,58.85
1712,415,14,2025-06-02,Website,5,86.37,refunded,431.85
1713,421,15,2025-12-10,Website,3,64.05,refunded,192.15
1714,296,13,2025-05-01,Website,2,21.93,cancelled,43.86
1715,446,9,2025-03-03,eBay,5,109.74,refunded,548.7
1716,28,7,2025-05-02,Website,1,112.57,completed,112.57
1717,343,14,2025-10-27,Offline Trade,3,86.37,completed,259.11
1718,363,11,2025-04-22,Amazon,4,42.45,completed,169.8
1719,365,6,2025-04-20,eBay,2,78.01,refunded,156.02
1720,207,3,2025-05-11,Website,4,87.18,refunded,348.72
1721,227,2,2025-07-11,Website,5,40.62,completed,203.1
1722,212,16,2025-08-05,Offline Trade,5,17.01,completed,85.05
1723,411,11,2025-03-16,eBay,3,42.45,refunded,127.35
1724,462,4,2025-06-07,Website,3,58.85,cancelled,176.55
1725,51,3,2025-12-06,Website,1,87.18,completed,87.18
1726,351,13,2025-10-10,Offline Trade,3,21.93,completed,65.79
1727,46,9,2025-12-17,Website,3,109.74,cancelled,329.22
1728,243,10,2025-08-15,Offline Trade,2,16.0,completed,32.0
1729,317,3,2025-05-11,eBay,4,87.18,completed,348.72
1730,438,6,2025-06-02,Amazon,2,78.01,completed,156.02
1731,417,14,2025-11-20,eBay,4,86.37,refunded,345.48
1732,2,9,2025-05-21,Website,1,109.74,refunded,109.74
1733,270,13,2025-07-31,eBay,4,21.93,refunded,87.72
1734,192,11,2025-03-24,eBay,1,42.45,cancelled,42.45
1735,91,16,2025-06-30,Offline Trade,1,17.01,cancelled,17.01
1736,249,13,2025-06-17,Offline Trade,5,21.93,completed,109.65
1737,173,15,2025-11-25,Amazon,1,64.05,refunded,64.05
1738,13,10,2025-01-02,Offline Trade,2,16.0,completed,32.0
1739,403,10,2025-06-10,Website,3,16.0,completed,48.0
1740,362,3,2025-05-08,Amazon,2,87.18,cancelled,174.36
1741,160,14,2025-06-13,Offline Trade,4,86.37,refunded,345.48
1742,457,16,2025-05-14,Amazon,2,17.01,cancelled,34.02
1743,477,7,2025-05-25,Amazon,3,112.57,completed,337.71
1744,390,10,2025-07-08,Amazon,4,16.0,refunded,64.0
1745,136,2,2025-10-20,Amazon,4,40.62,completed,162.48
1746,12,13,2025-10-13,Amazon,1,21.93,completed,21.93
1747,198,5,2025-04-12,eBay,4,111.48,completed,445.92
1748,43,3,2025-07-25,Offline Trade,1,87.18,cancelled,87.18
1749,334,10,2025-03-18,Website,3,16.0,completed,48.0
1750,142,16,2025-10-18,Website,2,17.01,completed,34.02
1751,100,4,2025-08-11,Offline Trade,5,58.85,refunded,294.25
1752,235,16,2025-04-25,Amazon,1,17.01,completed,17.01
